,alpha,gamma,epsilon,eps_decay,episode,steps,episode_time,time,reward
296,0.9,0.9,0.22679417751985861,0.995,297,28,0.0018888000000000238,0.6148972,54.0
297,0.9,0.9,0.22566020663225933,0.995,298,6,0.00045109999999992656,0.6153489,14.0
298,0.9,0.9,0.22453190559909803,0.995,299,23,0.0015739999999999643,0.6169235,30.0
299,0.9,0.9,0.22340924607110255,0.995,300,27,0.0020476999999999856,0.6189717,41.0
300,0.9,0.9,0.22229219984074702,0.995,301,21,0.0015403999999999973,0.6205127,35.0
301,0.9,0.9,0.2211807388415433,0.995,302,18,0.0015528000000000208,0.622066,18.0
302,0.9,0.9,0.22007483514733558,0.995,303,11,0.0009388000000000174,0.6230054,18.0
303,0.9,0.9,0.2189744609715989,0.995,304,22,0.0018248999999999072,0.624831,40.0
304,0.9,0.9,0.2178795886667409,0.995,305,23,0.0018782999999999994,0.62671,36.0
305,0.9,0.9,0.2167901907234072,0.995,306,27,0.002301699999999962,0.6290123,28.0
306,0.9,0.9,0.21570623976979014,0.995,307,16,0.0011777000000000593,0.6301905,22.0
307,0.9,0.9,0.21462770857094118,0.995,308,14,0.0010305000000000453,0.6312216,27.0
308,0.9,0.9,0.21355457002808648,0.995,309,49,0.0035290999999999517,0.6347512,70.0
309,0.9,0.9,0.21248679717794605,0.995,310,18,0.001212300000000055,0.6359645,26.0
310,0.9,0.9,0.21142436319205632,0.995,311,39,0.0030333000000000165,0.6389994,53.0
311,0.9,0.9,0.21036724137609603,0.995,312,46,0.0036211000000000437,0.642621,91.0
312,0.9,0.9,0.20931540516921554,0.995,313,10,0.0007745000000000113,0.6433961,22.0
313,0.9,0.9,0.20826882814336947,0.995,314,19,0.001558999999999977,0.6449555,41.0
314,0.9,0.9,0.20722748400265262,0.995,315,33,0.002249900000000027,0.6472061,45.0
315,0.9,0.9,0.20619134658263935,0.995,316,18,0.0014551999999999898,0.648662,28.0
316,0.9,0.9,0.20516038984972615,0.995,317,16,0.0012960000000000749,0.6499585,28.0
317,0.9,0.9,0.2041345879004775,0.995,318,49,0.00370170000000003,0.6536608,90.0
318,0.9,0.9,0.2031139149609751,0.995,319,18,0.0013305999999999596,0.6549921,23.0
319,0.9,0.9,0.20209834538617025,0.995,320,14,0.0010951000000000155,0.6560879,23.0
320,0.9,0.9,0.2010878536592394,0.995,321,38,0.0030255000000000143,0.659114,34.0
321,0.9,0.9,0.2000824143909432,0.995,322,7,0.0004804999999999948,0.659595,20.0
322,0.9,0.9,0.19908200231898848,0.995,323,13,0.0009368999999999073,0.6605324,25.0
323,0.9,0.9,0.19808659230739353,0.995,324,33,0.0024916000000000382,0.6630244,37.0
324,0.9,0.9,0.19709615934585656,0.995,325,8,0.0006825999999999777,0.6637077,28.0
325,0.9,0.9,0.19611067854912728,0.995,326,20,0.0018136000000000818,0.6655217,55.0
326,0.9,0.9,0.19513012515638165,0.995,327,15,0.0013306000000000706,0.6668529,23.0
327,0.9,0.9,0.19415447453059972,0.995,328,14,0.000931499999999974,0.6677849,23.0
328,0.9,0.9,0.19318370215794672,0.995,329,15,0.0010991999999999669,0.6688846,29.0
329,0.9,0.9,0.192217783647157,0.995,330,32,0.0022312000000000998,0.6711163,46.0
330,0.9,0.9,0.1912566947289212,0.995,331,34,0.0025711999999999957,0.6736881,89.0
331,0.9,0.9,0.1903004112552766,0.995,332,15,0.0010023999999999589,0.674691,25.0
332,0.9,0.9,0.18934890919900021,0.995,333,13,0.0008612999999999538,0.6755528,23.0
333,0.9,0.9,0.18840216465300522,0.995,334,15,0.0009929000000000743,0.6765462,26.0
334,0.9,0.9,0.18746015382974018,0.995,335,37,0.0026340999999999726,0.6791809,45.0
335,0.9,0.9,0.1865228530605915,0.995,336,75,0.005480900000000011,0.6846624,145.0
336,0.9,0.9,0.18559023879528855,0.995,337,17,0.0013047999999999949,0.6859677,20.0
337,0.9,0.9,0.1846622876013121,0.995,338,30,0.0023196000000000883,0.688288,40.0
338,0.9,0.9,0.18373897616330553,0.995,339,15,0.001149900000000037,0.6894384,22.0
339,0.9,0.9,0.182820281282489,0.995,340,21,0.0015775999999999568,0.6910166,34.0
340,0.9,0.9,0.18190617987607657,0.995,341,9,0.0006030999999999676,0.6916201,18.0
341,0.9,0.9,0.18099664897669618,0.995,342,43,0.0031005000000000615,0.6947211,51.0
342,0.9,0.9,0.1800916657318127,0.995,343,19,0.001392300000000013,0.6961139,28.0
343,0.9,0.9,0.17919120740315364,0.995,344,6,0.0004255000000000786,0.6965399,22.0
344,0.9,0.9,0.17829525136613786,0.995,345,27,0.0020786000000000415,0.698619,40.0
345,0.9,0.9,0.17740377510930716,0.995,346,41,0.0032889999999999864,0.7019086,54.0
346,0.9,0.9,0.17651675623376062,0.995,347,16,0.0012429999999999941,0.7031521,27.0
347,0.9,0.9,0.1756341724525918,0.995,348,11,0.00086990000000009,0.7040225,35.0
348,0.9,0.9,0.17475600159032884,0.995,349,11,0.0007751000000000285,0.7047982,27.0
349,0.9,0.9,0.17388222158237718,0.995,350,70,0.005595899999999987,0.7103949,82.0
350,0.9,0.9,0.1730128104744653,0.995,351,52,0.0038880000000000026,0.7142835,105.0
351,0.9,0.9,0.17214774642209296,0.995,352,13,0.0009128000000000469,0.7151968,22.0
352,0.9,0.9,0.1712870076899825,0.995,353,16,0.0010625000000000773,0.7162598,23.0
353,0.9,0.9,0.17043057265153258,0.995,354,24,0.0016903999999999808,0.7179508,31.0
354,0.9,0.9,0.16957841978827493,0.995,355,38,0.002535000000000065,0.7204868,42.0
355,0.9,0.9,0.16873052768933355,0.995,356,11,0.0007412999999999448,0.7212303,18.0
356,0.9,0.9,0.1678868750508869,0.995,357,10,0.0008630000000000582,0.7220939,19.0
357,0.9,0.9,0.16704744067563246,0.995,358,71,0.005236600000000036,0.7273313,77.0
358,0.9,0.9,0.1662122034722543,0.995,359,22,0.0022081999999999935,0.7295403,31.0
359,0.9,0.9,0.16538114245489302,0.995,360,30,0.002085400000000015,0.7316263,32.0
360,0.9,0.9,0.16455423674261854,0.995,361,12,0.0007938000000000667,0.7324207,30.0
361,0.9,0.9,0.16373146555890544,0.995,362,14,0.0010004999999999598,0.7334218,25.0
362,0.9,0.9,0.16291280823111093,0.995,363,12,0.0008909999999999751,0.7343134,18.0
363,0.9,0.9,0.16209824418995536,0.995,364,11,0.0007298000000000027,0.7350438,13.0
364,0.9,0.9,0.16128775296900558,0.995,365,33,0.002236599999999922,0.737281,44.0
365,0.9,0.9,0.16048131420416054,0.995,366,12,0.0007956999999999548,0.7380771,22.0
366,0.9,0.9,0.15967890763313974,0.995,367,26,0.0019443999999999573,0.740022,71.0
367,0.9,0.9,0.15888051309497406,0.995,368,30,0.0021453000000000166,0.7421678,42.0
368,0.9,0.9,0.1580861105294992,0.995,369,15,0.0010331999999999564,0.7432015,31.0
369,0.9,0.9,0.1572956799768517,0.995,370,16,0.0011773999999999951,0.7443794,39.0
370,0.9,0.9,0.15650920157696743,0.995,371,55,0.0044471999999999845,0.7488271,64.0
371,0.9,0.9,0.1557266555690826,0.995,372,19,0.0013465000000000282,0.7501741,34.0
372,0.9,0.9,0.1549480222912372,0.995,373,15,0.0010455000000000325,0.7512203,29.0
373,0.9,0.9,0.15417328217978102,0.995,374,24,0.001768600000000009,0.7529894,53.0
374,0.9,0.9,0.1534024157688821,0.995,375,36,0.0028557000000000166,0.7558456,62.0
375,0.9,0.9,0.1526354036900377,0.995,376,21,0.0017481000000000302,0.7575942,30.0
376,0.9,0.9,0.1518722266715875,0.995,377,43,0.0031989000000000045,0.7607936,53.0
377,0.9,0.9,0.15111286553822956,0.995,378,14,0.0011070000000000801,0.7619011,29.0
378,0.9,0.9,0.15035730121053842,0.995,379,35,0.002813900000000036,0.7647156,51.0
379,0.9,0.9,0.14960551470448571,0.995,380,10,0.0007880000000000109,0.7655042,23.0
380,0.9,0.9,0.14885748713096328,0.995,381,26,0.0020052999999999876,0.7675102,65.0
381,0.9,0.9,0.14811319969530845,0.995,382,16,0.0011751999999999319,0.768686,27.0
382,0.9,0.9,0.1473726336968319,0.995,383,29,0.0020814999999999584,0.7707681,79.0
383,0.9,0.9,0.14663577052834775,0.995,384,18,0.001415000000000055,0.7721837,27.0
384,0.9,0.9,0.14590259167570602,0.995,385,21,0.0014330000000000176,0.7736172,30.0
385,0.9,0.9,0.1451730787173275,0.995,386,81,0.0064878000000000435,0.7801058,95.0
386,0.9,0.9,0.14444721332374086,0.995,387,30,0.0020850000000000035,0.7821915,38.0
387,0.9,0.9,0.14372497725712216,0.995,388,11,0.0009157999999999111,0.7831078,23.0
388,0.9,0.9,0.14300635237083656,0.995,389,26,0.0018226000000000075,0.7849309,48.0
389,0.9,0.9,0.14229132060898236,0.995,390,28,0.002084300000000039,0.7870157,34.0
390,0.9,0.9,0.14157986400593744,0.995,391,29,0.002668600000000021,0.7896851,68.0
391,0.9,0.9,0.14087196468590776,0.995,392,23,0.0022066000000000585,0.7918923,34.0
392,0.9,0.9,0.14016760486247823,0.995,393,13,0.0008770000000000167,0.7927698,27.0
393,0.9,0.9,0.13946676683816583,0.995,394,9,0.0007016999999999163,0.7934721,17.0
394,0.9,0.9,0.138769433003975,0.995,395,22,0.0016471999999999598,0.7951198,30.0
395,0.9,0.9,0.13807558583895513,0.995,396,48,0.0034993999999999303,0.7986197,58.0
396,0.9,0.9,0.13738520790976036,0.995,397,23,0.0016367999999999938,0.800257,28.0
397,0.9,0.9,0.13669828187021155,0.995,398,22,0.001446999999999976,0.8017045,30.0
398,0.9,0.9,0.13601479046086049,0.995,399,19,0.0012934,0.8029985,33.0
399,0.9,0.9,0.1353347165085562,0.995,400,73,0.0052485000000001,0.8082476,162.0
400,0.9,0.9,0.1346580429260134,0.995,401,13,0.0009720000000000839,0.8092201,22.0
401,0.9,0.9,0.13398475271138335,0.995,402,13,0.0010753000000000013,0.8102959,27.0
402,0.9,0.9,0.13331482894782642,0.995,403,12,0.0009253000000000178,0.8112218,26.0
403,0.9,0.9,0.13264825480308728,0.995,404,14,0.0010405999999999471,0.8122629,23.0
404,0.9,0.9,0.13198501352907185,0.995,405,38,0.0028021000000000296,0.8150654,43.0
405,0.9,0.9,0.1313250884614265,0.995,406,24,0.0018078999999999734,0.8168743,27.0
406,0.9,0.9,0.13066846301911936,0.995,407,20,0.0014744999999999342,0.8183506,28.0
407,0.9,0.9,0.13001512070402377,0.995,408,15,0.0010945999999999456,0.8194457,23.0
408,0.9,0.9,0.12936504510050365,0.995,409,19,0.001449900000000004,0.8208961,28.0
409,0.9,0.9,0.12871821987500112,0.995,410,10,0.0007551000000000085,0.8216517,26.0
410,0.9,0.9,0.12807462877562611,0.995,411,15,0.001265900000000042,0.8229181,28.0
411,0.9,0.9,0.12743425563174798,0.995,412,23,0.0017015999999999698,0.8246202,39.0
412,0.9,0.9,0.12679708435358925,0.995,413,24,0.0019143999999999828,0.8265352,50.0
413,0.9,0.9,0.1261630989318213,0.995,414,27,0.0021535000000000304,0.8286893,36.0
414,0.9,0.9,0.1255322834371622,0.995,415,33,0.002486700000000064,0.8311766,42.0
415,0.9,0.9,0.12490462201997637,0.995,416,9,0.0006921999999999207,0.8318693,17.0
416,0.9,0.9,0.1242800989098765,0.995,417,34,0.0025530000000000275,0.8344229,42.0
417,0.9,0.9,0.12365869841532712,0.995,418,25,0.00186620000000004,0.8362897,62.0
418,0.9,0.9,0.12304040492325048,0.995,419,11,0.0008460000000000134,0.8371362,25.0
419,0.9,0.9,0.12242520289863423,0.995,420,33,0.0025981000000000476,0.8397348,42.0
420,0.9,0.9,0.12181307688414106,0.995,421,24,0.0018357000000001067,0.8415902,30.0
421,0.9,0.9,0.12120401149972035,0.995,422,5,0.0003919000000000006,0.8419826,16.0
422,0.9,0.9,0.12059799144222175,0.995,423,28,0.0021179999999999533,0.8441012,37.0
423,0.9,0.9,0.11999500148501063,0.995,424,30,0.00225949999999997,0.8463612,40.0
424,0.9,0.9,0.11939502647758558,0.995,425,17,0.002339499999999939,0.8487014,40.0
425,0.9,0.9,0.11879805134519765,0.995,426,33,0.004183500000000007,0.8528858,43.0
426,0.9,0.9,0.11820406108847166,0.995,427,15,0.0019508999999999777,0.8548375,29.0
427,0.9,0.9,0.1176130407830293,0.995,428,56,0.005991799999999992,0.8608303,72.0
428,0.9,0.9,0.11702497557911415,0.995,429,21,0.001879800000000098,0.8627109,34.0
429,0.9,0.9,0.11643985070121858,0.995,430,18,0.0016237000000000057,0.8643354,25.0
430,0.9,0.9,0.11585765144771248,0.995,431,8,0.0006663999999999559,0.8650025,22.0
431,0.9,0.9,0.11527836319047392,0.995,432,11,0.0009873000000000243,0.8659905,24.0
432,0.9,0.9,0.11470197137452155,0.995,433,44,0.0038660999999999834,0.8698573,51.0
433,0.9,0.9,0.11412846151764894,0.995,434,40,0.003305200000000008,0.8731635,49.0
434,0.9,0.9,0.1135578192100607,0.995,435,70,0.0059498999999999524,0.8791141,79.0
435,0.9,0.9,0.11299003011401039,0.995,436,26,0.0019926999999999584,0.8811075,38.0
436,0.9,0.9,0.11242507996344034,0.995,437,20,0.001537099999999958,0.8826453,32.0
437,0.9,0.9,0.11186295456362313,0.995,438,25,0.002057399999999987,0.8847033,38.0
438,0.9,0.9,0.11130363979080501,0.995,439,61,0.0058955000000000535,0.8905996,68.0
439,0.9,0.9,0.11074712159185099,0.995,440,56,0.004638800000000054,0.8952393,67.0
440,0.9,0.9,0.11019338598389174,0.995,441,13,0.0009801999999999866,0.8962203,27.0
441,0.9,0.9,0.10964241905397228,0.995,442,17,0.0013177999999999246,0.8975388,31.0
442,0.9,0.9,0.10909420695870241,0.995,443,65,0.004927699999999979,0.9024671,91.0
443,0.9,0.9,0.1085487359239089,0.995,444,42,0.0036298999999999637,0.906098,80.0
444,0.9,0.9,0.10800599224428936,0.995,445,14,0.0018487999999999838,0.9079481,27.0
445,0.9,0.9,0.10746596228306791,0.995,446,27,0.002374500000000057,0.9103234,39.0
446,0.9,0.9,0.10692863247165257,0.995,447,39,0.0033338000000000534,0.9136579,46.0
447,0.9,0.9,0.1063939893092943,0.995,448,5,0.00037010000000003984,0.9140288,14.0
448,0.9,0.9,0.10586201936274783,0.995,449,20,0.0027182999999999513,0.9167482,28.0
449,0.9,0.9,0.10533270926593409,0.995,450,38,0.006141799999999975,0.9228913,47.0
450,0.9,0.9,0.10480604571960442,0.995,451,40,0.007013700000000012,0.9299063,65.0
451,0.9,0.9,0.1042820154910064,0.995,452,32,0.004816400000000054,0.9347238,46.0
452,0.9,0.9,0.10376060541355137,0.995,453,16,0.001281100000000035,0.9360057,22.0
453,0.9,0.9,0.1032418023864836,0.995,454,92,0.01015290000000002,0.9461594,102.0
454,0.9,0.9,0.10272559337455119,0.995,455,8,0.000579499999999955,0.9467395,22.0
455,0.9,0.9,0.10221196540767843,0.995,456,27,0.0020939999999999293,0.9488341,49.0
456,0.9,0.9,0.10170090558064004,0.995,457,22,0.0016369999999999996,0.9504717,36.0
457,0.9,0.9,0.10119240105273684,0.995,458,54,0.004966099999999973,0.9554384,119.0
458,0.9,0.9,0.10068643904747315,0.995,459,55,0.007342999999999988,0.9627822,61.0
459,0.9,0.9,0.10018300685223579,0.995,460,15,0.0019482000000000665,0.9647312,23.0
460,0.9,0.9,0.0996820918179746,0.995,461,25,0.0029679000000000233,0.9677,34.0
461,0.9,0.9,0.09918368135888474,0.995,462,20,0.002406200000000025,0.9701072,53.0
462,0.9,0.9,0.09868776295209031,0.995,463,17,0.002072100000000021,0.9721808,46.0
463,0.9,0.9,0.09819432413732986,0.995,464,11,0.0014212000000000113,0.9736067,20.0
464,0.9,0.9,0.09770335251664321,0.995,465,7,0.000873899999999983,0.9744815,16.0
465,0.9,0.9,0.09721483575406,0.995,466,43,0.005355200000000004,0.9798378,51.0
466,0.9,0.9,0.09672876157528969,0.995,467,18,0.002123299999999939,0.9819619,26.0
467,0.9,0.9,0.09624511776741324,0.995,468,222,0.023887800000000015,1.0058508,226.0
468,0.9,0.9,0.09576389217857617,0.995,469,7,0.0011033000000000293,1.0069557,21.0
469,0.9,0.9,0.09528507271768329,0.995,470,117,0.010294000000000025,1.017251,129.0
470,0.9,0.9,0.09480864735409487,0.995,471,13,0.0011836000000000624,1.0184356,22.0
471,0.9,0.9,0.0943346041173244,0.995,472,23,0.0020514000000000365,1.020488,32.0
472,0.9,0.9,0.09386293109673778,0.995,473,69,0.007604500000000014,1.0280934,91.0
473,0.9,0.9,0.09339361644125409,0.995,474,32,0.003704600000000058,1.031799,46.0
474,0.9,0.9,0.09292664835904782,0.995,475,30,0.003660100000000055,1.0354601,48.0
475,0.9,0.9,0.09246201511725258,0.995,476,17,0.0019780999999998716,1.037439,32.0
476,0.9,0.9,0.09199970504166631,0.995,477,18,0.0015622000000001801,1.0390023,39.0
477,0.9,0.9,0.09153970651645797,0.995,478,78,0.008072700000000044,1.0470757,87.0
478,0.9,0.9,0.09108200798387568,0.995,479,17,0.0012854000000002141,1.0483618,30.0
479,0.9,0.9,0.0906265979439563,0.995,480,18,0.0015472000000000818,1.0499098,32.0
480,0.9,0.9,0.09017346495423652,0.995,481,51,0.004121400000000053,1.0540318,64.0
481,0.9,0.9,0.08972259762946533,0.995,482,6,0.0004870000000001262,1.0545195,20.0
482,0.9,0.9,0.089273984641318,0.995,483,29,0.0027620999999999896,1.0572824,38.0
483,0.9,0.9,0.0888276147181114,0.995,484,12,0.0012551000000000645,1.0585382,18.0
484,0.9,0.9,0.08838347664452084,0.995,485,30,0.0024804000000000492,1.0610193,54.0
485,0.9,0.9,0.08794155926129824,0.995,486,10,0.0008436999999998918,1.0618637,19.0
486,0.9,0.9,0.08750185146499175,0.995,487,56,0.004608500000000015,1.066473,69.0
487,0.9,0.9,0.08706434220766679,0.995,488,33,0.0026402000000000925,1.0691139,45.0
488,0.9,0.9,0.08662902049662846,0.995,489,19,0.0015031000000000905,1.0706176,33.0
489,0.9,0.9,0.08619587539414532,0.995,490,39,0.003956099999999907,1.0745745,46.0
490,0.9,0.9,0.08576489601717459,0.995,491,60,0.005301299999999953,1.0798766,85.0
491,0.9,0.9,0.08533607153708872,0.995,492,29,0.0025150999999998813,1.0823924,71.0
492,0.9,0.9,0.08490939117940327,0.995,493,16,0.0013137000000000842,1.0837067,24.0
493,0.9,0.9,0.08448484422350626,0.995,494,24,0.001880300000000057,1.0855875,54.0
494,0.9,0.9,0.08406242000238873,0.995,495,52,0.004222200000000065,1.0898104,75.0
495,0.9,0.9,0.08364210790237678,0.995,496,90,0.007283700000000115,1.0970949,97.0
496,0.9,0.9,0.0832238973628649,0.995,497,46,0.003714800000000018,1.1008103,50.0
497,0.9,0.9,0.08280777787605056,0.995,498,17,0.001248800000000161,1.1020597,31.0
498,0.9,0.9,0.08239373898667031,0.995,499,21,0.0018641999999999825,1.1039247,52.0
499,0.9,0.9,0.08198177029173696,0.995,500,43,0.003645499999999968,1.1075711,80.0
500,0.9,0.9,0.08157186144027828,0.995,501,10,0.0008023999999999809,1.1083741,19.0
501,0.9,0.9,0.0811640021330769,0.995,502,15,0.001142700000000163,1.1095174,40.0
502,0.9,0.9,0.08075818212241151,0.995,503,52,0.0037537999999999183,1.1132717,61.0
503,0.9,0.9,0.08035439121179945,0.995,504,28,0.002313400000000021,1.1155858,42.0
504,0.9,0.9,0.07995261925574046,0.995,505,9,0.0006467999999999474,1.1162332,23.0
505,0.9,0.9,0.07955285615946175,0.995,506,13,0.0009527999999998649,1.1171865,22.0
506,0.9,0.9,0.07915509187866444,0.995,507,38,0.0028494999999999493,1.1200366,44.0
507,0.9,0.9,0.07875931641927113,0.995,508,13,0.0009985999999999606,1.1210357,27.0
508,0.9,0.9,0.07836551983717477,0.995,509,9,0.0006455000000000766,1.1216818,23.0
509,0.9,0.9,0.07797369223798889,0.995,510,13,0.0010391999999999069,1.1227215,31.0
510,0.9,0.9,0.07758382377679894,0.995,511,13,0.001134699999999933,1.1238569,27.0
511,0.9,0.9,0.07719590465791494,0.995,512,49,0.003824700000000014,1.1276822,59.0
512,0.9,0.9,0.07680992513462537,0.995,513,14,0.0010757999999999601,1.1287585,28.0
513,0.9,0.9,0.07642587550895225,0.995,514,12,0.0010581000000000618,1.1298172,35.0
514,0.9,0.9,0.07604374613140748,0.995,515,47,0.0038777999999999313,1.1336957,55.0
515,0.9,0.9,0.07566352740075044,0.995,516,19,0.0013833999999999236,1.1350797,31.0
516,0.9,0.9,0.07528520976374668,0.995,517,26,0.0020289,1.1371092,33.0
517,0.9,0.9,0.07490878371492794,0.995,518,15,0.001126700000000147,1.1382365,24.0
518,0.9,0.9,0.0745342397963533,0.995,519,82,0.007254000000000094,1.1454911,93.0
519,0.9,0.9,0.07416156859737154,0.995,520,32,0.002631799999999851,1.1481237,47.0
520,0.9,0.9,0.07379076075438468,0.995,521,25,0.0018292999999998116,1.1499535,34.0
521,0.9,0.9,0.07342180695061275,0.995,522,16,0.0012430999999999415,1.1511971,30.0
522,0.9,0.9,0.07305469791585968,0.995,523,31,0.002435500000000035,1.1536332,40.0
523,0.9,0.9,0.07268942442628039,0.995,524,58,0.013552500000000078,1.1671865,107.0
524,0.9,0.9,0.07232597730414898,0.995,525,33,0.0027654999999999763,1.169953,41.0
525,0.9,0.9,0.07196434741762824,0.995,526,18,0.0021436999999999706,1.172098,29.0
526,0.9,0.9,0.0716045256805401,0.995,527,11,0.001641900000000085,1.1737429,32.0
527,0.9,0.9,0.0712465030521374,0.995,528,14,0.0015670999999999324,1.1753131,23.0
528,0.9,0.9,0.0708902705368767,0.995,529,16,0.0025754000000000055,1.1778898,27.0
529,0.9,0.9,0.07053581918419231,0.995,530,77,0.008768700000000074,1.1866598,92.0
530,0.9,0.9,0.07018314008827135,0.995,531,17,0.00286300000000006,1.1895242,26.0
531,0.9,0.9,0.06983222438783,0.995,532,120,0.031228199999999928,1.2207539,128.0
532,0.9,0.9,0.06948306326589085,0.995,533,5,0.0007469999999998311,1.2215025,16.0
533,0.9,0.9,0.0691356479495614,0.995,534,5,0.0007829000000001418,1.2222868,14.0
534,0.9,0.9,0.06878996970981359,0.995,535,11,0.002513399999999999,1.2248016,25.0
535,0.9,0.9,0.06844601986126451,0.995,536,59,0.0076529000000000735,1.2324557,80.0
536,0.9,0.9,0.06810378976195819,0.995,537,14,0.0020461000000000507,1.2345032,23.0
537,0.9,0.9,0.0677632708131484,0.995,538,88,0.017583499999999974,1.2520882,96.0
538,0.9,0.9,0.06742445445908266,0.995,539,37,0.006759600000000088,1.2588492,51.0
539,0.9,0.9,0.06708733218678724,0.995,540,16,0.010046099999999836,1.2688963,45.0
540,0.9,0.9,0.0667518955258533,0.995,541,33,0.006233900000000014,1.2751315,74.0
541,0.9,0.9,0.06641813604822402,0.995,542,19,0.0026836000000001192,1.2778166,32.0
542,0.9,0.9,0.0660860453679829,0.995,543,49,0.006521500000000069,1.2843397,77.0
543,0.9,0.9,0.06575561514114299,0.995,544,21,0.0037975999999999566,1.2881388,58.0
544,0.9,0.9,0.06542683706543727,0.995,545,67,0.012295500000000015,1.3004356,88.0
545,0.9,0.9,0.06509970288011008,0.995,546,8,0.0014600999999998532,1.3018973,18.0
546,0.9,0.9,0.06477420436570952,0.995,547,11,0.0015664999999998042,1.3034651,25.0
547,0.9,0.9,0.06445033334388098,0.995,548,39,0.007421600000000028,1.3108881,54.0
548,0.9,0.9,0.06412808167716157,0.995,549,15,0.001865900000000087,1.3127553,41.0
549,0.9,0.9,0.06380744126877576,0.995,550,20,0.009314700000000009,1.3220713,33.0
550,0.9,0.9,0.06348840406243188,0.995,551,37,0.005723600000000051,1.3277964,45.0
551,0.9,0.9,0.06317096204211972,0.995,552,40,0.007541499999999868,1.3353394,50.0
552,0.9,0.9,0.06285510723190912,0.995,553,35,0.007485900000000045,1.342827,43.0
553,0.9,0.9,0.06254083169574957,0.995,554,9,0.001641900000000085,1.3444705,33.0
554,0.9,0.9,0.062228127537270826,0.995,555,25,0.004162800000000022,1.3486352,76.0
555,0.9,0.9,0.06191698689958447,0.995,556,63,0.013084600000000002,1.3617217,104.0
556,0.9,0.9,0.061607401965086545,0.995,557,18,0.0020331999999998462,1.3637576,32.0
557,0.9,0.9,0.06129936495526111,0.995,558,64,0.015321300000000093,1.3790802,73.0
558,0.9,0.9,0.0609928681304848,0.995,559,7,0.00110509999999997,1.3801865,21.0
559,0.9,0.9,0.060687903789832374,0.995,560,31,0.027501899999999857,1.40769,37.0
560,0.9,0.9,0.06038446427088321,0.995,561,6,0.001213099999999967,1.4089047,20.0
561,0.9,0.9,0.06008254194952879,0.995,562,48,0.016525799999999924,1.425432,57.0
562,0.9,0.9,0.05978212923978115,0.995,563,27,0.004053500000000154,1.4294869,34.0
563,0.9,0.9,0.05948321859358224,0.995,564,98,0.015401099999999834,1.4448896,106.0
564,0.9,0.9,0.05918580250061433,0.995,565,79,0.01344270000000014,1.4583337,130.0
565,0.9,0.9,0.058889873488111255,0.995,566,40,0.004672600000000138,1.4630076,109.0
566,0.9,0.9,0.058595424120670696,0.995,567,7,0.0008137000000001393,1.4638226,22.0
567,0.9,0.9,0.05830244700006734,0.995,568,44,0.004896500000000081,1.4687205,53.0
568,0.9,0.9,0.058010934765067,0.995,569,37,0.004113199999999928,1.4728352,46.0
569,0.9,0.9,0.05772088009124167,0.995,570,128,0.022509000000000112,1.4953457,147.0
570,0.9,0.9,0.05743227569078546,0.995,571,21,0.002566999999999986,1.4979141,33.0
571,0.9,0.9,0.05714511431233153,0.995,572,47,0.005780399999999908,1.503696,60.0
572,0.9,0.9,0.05685938874076987,0.995,573,22,0.0027129999999999654,1.5064101,31.0
573,0.9,0.9,0.056575091797066025,0.995,574,8,0.00092749999999997,1.5073389,21.0
574,0.9,0.9,0.056292216338080694,0.995,575,19,0.002078699999999989,1.509419,33.0
575,0.9,0.9,0.05601075525639029,0.995,576,169,0.024977399999999816,1.5343975,175.0
576,0.9,0.9,0.05573070148010834,0.995,577,66,0.006877299999999975,1.5412758,74.0
577,0.9,0.9,0.0554520479727078,0.995,578,41,0.0044288000000001215,1.5457057,48.0
578,0.9,0.9,0.05517478773284426,0.995,579,72,0.0077424999999999855,1.5534498,81.0
579,0.9,0.9,0.05489891379418004,0.995,580,39,0.00490210000000002,1.5583535,54.0
580,0.9,0.9,0.05462441922520914,0.995,581,21,0.00264120000000001,1.560996,46.0
581,0.9,0.9,0.0543512971290831,0.995,582,41,0.004967600000000072,1.565965,52.0
582,0.9,0.9,0.05407954064343768,0.995,583,20,0.00211579999999989,1.5680817,50.0
583,0.9,0.9,0.05380914294022049,0.995,584,50,0.01235789999999981,1.5804411,55.0
584,0.9,0.9,0.05354009722551939,0.995,585,58,0.006501600000000218,1.5869439,67.0
585,0.9,0.9,0.05327239673939179,0.995,586,55,0.006256700000000004,1.5932017,66.0
586,0.9,0.9,0.053006034755694834,0.995,587,68,0.007507700000000117,1.6007104,77.0
587,0.9,0.9,0.052741004581916356,0.995,588,36,0.0031142999999997922,1.6038257,45.0
588,0.9,0.9,0.052477299559006776,0.995,589,42,0.004165799999999997,1.6079924,51.0
589,0.9,0.9,0.052214913061211746,0.995,590,68,0.007591699999999868,1.6155852,81.0
590,0.9,0.9,0.05195383849590569,0.995,591,43,0.006504900000000147,1.6220912,57.0
591,0.9,0.9,0.05169406930342616,0.995,592,26,0.0025623999999999647,1.6246546,35.0
592,0.9,0.9,0.05143559895690903,0.995,593,62,0.005278300000000069,1.6299339,76.0
593,0.9,0.9,0.051178420962124486,0.995,594,133,0.011477399999999971,1.6414123,136.0
594,0.9,0.9,0.05092252885731386,0.995,595,14,0.0012427999999999884,1.6426562,43.0
595,0.9,0.9,0.05066791621302729,0.995,596,81,0.007059199999999821,1.6497168,95.0
